"","GEOID20","autom_netw_dens_raw","pedest_netw_dens_raw","street_no_autom_inters_dens_raw","autom_inters_dens_raw","NatWalkInd_raw","aadt_esri_point_raw","aadt_fhwa_segm_raw","barrier_factor_osm_raw","barrier_factor_faf5_raw","motorw_scale_pr_raw_raw","trunk_pr_raw_raw","prima_scale_pr_raw_raw","seconda_scale_pr_raw_raw","tertia_scale_pr_raw_raw","residential_pr_raw_raw","interstate_highw_scale_pr_raw_raw","freew_scales__rawpressw_scales_pr_raw_raw","other_princ_arter_pr_raw_raw","co2_emis_per_m2_raw","autom_netw_dens_scale","pedest_netw_dens_scale","street_no_autom_inters_dens_scale","autom_inters_dens_scale","NatWalkInd_scale","aadt_esri_point_scale","aadt_fhwa_segm_scale","barrier_factor_osm_scale","barrier_factor_faf5_scale","motorw_scale_pr_raw_scale","trunk_pr_raw_scale","prima_scale_pr_raw_scale","seconda_scale_pr_raw_scale","tertia_scale_pr_raw_scale","residential_pr_raw_scale","interstate_highw_scale_pr_raw_scale","freew_scales__rawpressw_scales_pr_raw_scale","other_princ_arter_pr_raw_scale","co2_emis_per_m2_scale","csi","csi_normal","csi_100","Shape"
"35","090091412002",4.57382279376001,16.6715582177684,111.8960174194,18.9029508268266,17.5,15394.4076072219,15956.2724199086,100,66.6666666666667,0.878754575762196,0.505892780481168,0.941439539324758,0.412197448575887,0.92577002811684,0.912362905999068,0.0887520395727783,0.93776577501916,0.942767263203375,11.2177320366555,0.989648490097322,0.525218311670758,0.162186182389313,1.78363943300956,1.9130052120933,0.968708389937492,0.248121536601054,0.245007877483276,1.2966334434784,0.881411685304812,-0.669539870922819,0.496335193778302,-1.82905228029077,0.650105728988869,0.134335744454203,-2.48300613868663,1.30236729221073,0.480703424218235,0.58294532509201,0.546155891990218,0.228138891596605,22.8138891596605,c(938691.044606295, 682659.774373287)
"36","090091412003",0,13.9984228799596,89.0412866420491,0,14.8333333333333,9204.29836702257,14661.4351255277,100,33.3333333333333,0.756743921496543,0.59511570460409,0.962640150956016,0.820327904295575,0.817359759197444,0.989800455419304,0.141065572280293,0.843531994718246,0.964578785270013,0.393904121086063,-0.363210087383768,0.0314282546935344,-0.172051692074592,-0.335036564097924,0.547153636948062,-0.110267118193912,0.168612271754716,0.245007877483276,0.140224426694994,0.273346960065448,-0.276065875183614,0.657974086364254,0.157069598518272,-0.0842206614481841,0.655422493448553,-2.26926931790765,0.804132167192198,0.644426373391858,-0.393719026429981,2.14727391511335,0.555398979828862,55.5398979828862,c(938862.479780346, 680717.958387606)
"37","090091412004",5.01029806528307,11.7165622717019,69.845279811062,4.36396624873864,14.3333333333333,17756.9559308757,57138.7407011987,100,50,0.960552539729139,0.463883081430497,0.912017296932901,0.651995645977099,0.811316433894088,0.915422310871691,0,0.999988946110863,0.912178546292349,1.64944973561404,1.11875041239828,-0.390084290454756,-0.452782740008966,0.15408445346661,0.291056466608329,1.3805156261402,2.77692402924814,0.245007877483276,0.718428935086695,1.28906835089734,-0.854803067660197,0.272012482701263,-0.662100783084621,-0.125155651283413,0.154922854336532,-2.84561936310783,1.63135514910161,0.251096571069252,-0.280427624073578,4.32248174549727,1,100,c(936592.600158123, 682259.682175186)
"38","090091413001",0,13.5553675245471,85.5608078243929,0,12.1666666666667,10222.899623091,62065.4806436158,0,0,0.727275757902445,0.406179267115202,0.579699232553643,0,0.52688714471584,0.891840865504643,0.189241980315169,0.82132362038614,0.580552346942638,0.846610275748217,-0.363210087383768,-0.050414338945037,-0.222951781577413,-0.335036564097924,-0.818697938197176,0.0672815752463216,3.07944966131834,-4.04262997847406,-1.01618459008841,0.126486418197195,-1.1092774710854,-2.26166554729357,-3.83496573157243,-2.05176219270001,-0.00375957808677776,-2.07243550155087,0.686711512661715,-2.23817580592925,-0.352870080343437,1.03532337014409,0.328122146890132,32.8122146890132,c(943559.456520229, 685786.105717558)
"39","090091413002",0,15.4907414366628,89.0557451896447,0,13.3333333333333,9771.20305726061,7471.92061461693,100,25,0.402506370220445,0.726083379832777,0.930453538036715,0.818483774777808,0.997526292798853,0.975274519963429,0.428247005866619,0.572164248154835,0.930550657575436,2.47550813943167,-0.363210087383768,0.307094082278113,-0.171840243763812,-0.335036564097924,-0.221137874071135,-0.0114520161534869,-0.272858649607549,0.245007877483276,-0.148877827500856,-1.49206738495706,0.301502894182321,0.412575106426437,0.148095345479165,1.13615303207568,0.557675695680884,-1.09593531760845,-0.630649953436645,0.389002409672506,-0.205890057366395,1.29926612090633,0.382070654529955,38.2070654529955,c(944311.909724731, 679396.844567693)
"40","090091413003",0,16.2563366790392,132.311396206783,0,14.6666666666667,9080.77627039512,8607.92456628104,100,66.6666666666667,0.559686914522969,0.683816643185676,0.988707744555637,0.861349630483391,1,0.892127944630592,0.31496186773579,0.692814041882653,0.99005488265274,2.09397342040917,-0.363210087383768,0.448517269128209,0.460749874902056,-0.335036564097924,0.461787913501485,-0.131797807201553,-0.203102519280357,0.245007877483276,1.2966334434784,-0.708726413141674,0.115106159050897,0.856720095918579,0.356697307615518,1.15290890306579,-0.00182778750759303,-1.55878315090174,0.00725255741971423,0.835656576593237,-0.240317005193348,0.168836258034076,0.15101674637249,15.101674637249,c(942301.664033456, 680227.920064665)
"41","090091413004",0.677741460547895,9.76806097989807,77.1364336710358,0,12,7557.90461395441,17438.6225880843,100,0,0.716795092354616,0.517435379567867,0.775855504281115,0.138071828291174,0.66978096001182,0.494344487994137,0.206699073964009,0.813547049744473,0.776754471726024,0.566529204219968,-0.162745751627762,-0.750017642983273,-0.346153622725205,-0.335036564097924,-0.904063661643753,-0.397244046608165,0.339144997716946,0.245007877483276,-1.01618459008841,0.0742539057578282,-0.618636892472997,-0.766119895720463,-3.16305439740674,-1.08385850010708,-2.67856135893774,-2.00111124751119,0.645595040060342,-0.765431702811327,-0.378142580999535,-0.188703594258087,0.0779374843081949,7.79374843081949,c(941907.129596596, 683486.576591294)
"42","090091414001",0,17.0152993545133,109.3825810757,0,12,7424.88988992079,6327.32909712486,100,0,0.352012204597969,0.607398222314061,0.805324593275962,0.983072973228493,0.873970297813347,0.935982683005116,0.464826441195967,0.533696113440778,0.806272306114118,0.335988123955301,-0.363210087383768,0.588715267136475,0.125428557488692,-0.335036564097924,-0.904063661643753,-0.420429361096817,-0.343142097960538,0.245007877483276,-1.01618459008841,-1.74371525235207,-0.22189984813857,-0.541440014144731,0.949050538793792,0.299235748141776,0.293276115168422,-0.946483124102469,-0.834039606778419,-0.543863171992037,-0.398944949294026,-0.357696038092888,0.0433963191465631,4.33963191465631,c(946530.12919189, 681316.459882586)
"43","090091414002",0,21.6018280914175,151.842992182604,0,14.3333333333333,9041.82946370859,5429.10105312722,100,16.6666666666667,0.376569754038928,0.727969210629503,0.855090085892237,0.830686242651485,0.860187340014202,0.899915092933204,0.536785360873274,0.552193816924575,0.850533392084887,0.664142401801734,-0.363210087383768,1.43595343509995,0.746388729607602,-0.335036564097924,0.291056466608329,-0.138586483928256,-0.39829763893278,0.245007877483276,-0.437980081696707,-1.62132774739815,0.309819427025986,-0.162015153419062,0.207477310436029,0.205875684089935,0.0505728866269213,-0.652481363515801,-0.736238101008665,-0.211627965910494,-0.369334668395986,-0.131499373975159,0.0896297255463094,8.96297255463094,c(946376.346106114, 678834.659012045)
"44","090091414003",0,13.5481567200639,62.8073016494466,0,14.8333333333333,6735.13921443815,10021.828652565,100,50,0.456058636677529,0.792734202710771,0.94804172983443,0.819851520221489,0.882838552429992,0.909317403890194,0.591917797062252,0.646440321142087,0.948789554847924,0.576132646466014,-0.363210087383768,-0.0517463416709214,-0.555709301873913,-0.335036564097924,0.547153636948062,-0.540657301620027,-0.116281978235149,0.245007877483276,0.718428935086695,-1.22517885472861,0.59543369565415,0.546671985055184,0.154751327928569,0.35930564250722,0.113842187970948,-0.427227380025224,-0.237935701790197,0.525908309315975,-0.377276035469915,-0.569352483089828,0.000134856928110706,0.0134856928110706,c(946722.931888191, 677150.72665916)
"45","090091414004",0,14.0191209458288,115.183543297744,0,13.1666666666667,9307.83640644245,9588.12485498735,100,57.1428571428571,0.333926084169808,0.791301335280925,0.955361426108423,0.998519472020729,0.911219622065123,0.848974519160903,0.506547833482928,0.563638833161447,0.95832173701686,0.341668339723448,-0.363210087383768,0.0352516672160302,0.210264441220163,-0.335036564097924,-0.306503597517712,-0.0922197777740518,-0.142913486499628,0.245007877483276,0.966230867254567,-1.83385108446433,0.589114735829324,0.60247922403358,1.02421922266023,0.551547287414528,-0.292212469800938,-0.776022494044373,-0.675725734027231,0.597459344222686,-0.398432407493382,0.049874302968832,0.126701549523357,12.6701549523357,c(945267.897075218, 677910.010403889)
"46","090091415001",0,5.00718272573284,22.784644964945,0,9.5,4981.46525651864,3730.17184466577,100,0,0.444211384795101,0.527147593999567,0.823975257880929,0.626325513215085,0.959736808984461,0.993134719700198,0.610977289762737,0.437227838332035,0.824796317873231,0.810736522646346,-0.363210087383768,-1.6294622079984,-1.14101865558912,-0.335036564097924,-2.18454951334241,-0.846333853748546,-0.502620099350727,0.245007877483276,-1.01618459008841,-1.28422202603269,-0.575805928822311,-0.399242570732574,-0.787021654820756,0.880182675000616,0.677859165934023,-0.349356221940032,-1.34408900685179,-0.404817128966561,-0.356107069704613,0.0331335776315952,0.123279833465068,12.3279833465068,c(951502.200036142, 681655.278336417)
"47","090091415002",0,14.7374432589079,117.965716556395,0,13.8333333333333,5306.79680438736,7194.17272954802,100,60,0.302208488727442,0.516460077387318,0.957266195433025,0.965724574719797,0.941531391839102,0.933350425909795,0.489988483461862,0.477377716083437,0.958163735134269,0.748363596788912,-0.363210087383768,0.167942448294883,0.250952195778327,-0.335036564097924,0.0349592962685973,-0.789626490671134,-0.289913711467666,0.245007877483276,1.06535164012172,-1.99192212403046,-0.622937984931086,0.6170016731787,0.864626469583718,0.75686669772274,0.275563334965702,-0.84367884689398,-1.13180760100061,0.596273341058224,-0.361735153748471,-0.489724008473337,0.0164104976069671,1.64104976069671,c(948556.169900674, 682412.43218527)
"48","090091415003",0,15.952695206542,108.666061256905,0,13.6666666666667,4731.95428887289,3929.61088622279,100,20,0.416457324954585,0.531706267401468,0.883009909537549,0.441334102478364,0.965215243762598,0.963067937023338,0.573624694149632,0.433906073429254,0.883836430183375,0.599367201175409,-0.363210087383768,0.39242765111135,0.114949849006913,-0.335036564097924,-0.0504064271779788,-0.88982520626808,-0.49037357876882,0.245007877483276,-0.322339180018367,-1.42253998582705,-0.555702133117914,0.0508527323625753,-1.68726196550294,0.917291329706244,0.475536104898331,-0.501967307848232,-1.36165192268021,0.0383532869918821,-0.375179516430148,-0.566933736589829,0.000629235969236631,0.0629235969236631,c(950714.376916076, 681786.324754512)
"49","090091415004",0,20.2582487016186,119.907204162079,0,12.6666666666667,4928.22948518029,8687.88662267771,100,40,0.367357272000317,0.527763071994125,0.95911924693924,0.671797261674931,0.96548880516521,0.933035834917188,0.537157350271876,0.41878163005545,0.960011155318751,0.461207926135967,-0.363210087383768,1.18776317923881,0.279345384783416,-0.335036564097924,-0.562600767857444,-0.855613188119181,-0.198192462744844,0.245007877483276,0.371506230051675,-1.6672400113172,-0.573091664655459,0.631129812431423,-0.565738402816086,0.919144321672273,0.273446413668114,-0.650961530552785,-1.44161824591504,0.610140556745519,-0.387646015326444,-0.196722121869621,0.0762985395110309,7.62985395110309,c(949698.067166163, 682055.309041094)
"50","090091415005",0,7.02025709283445,78.5601320650994,0,11.6666666666667,4862.84248451843,5070.63954558381,100,25,0.492408657676868,0.601845724443112,0.916065114475061,0.799040194234944,0.944516377034849,0.956262465747429,0.6239389016983,0.510282172896988,0.916853932805375,0.574089947213244,-0.363210087383768,-1.25760071173563,-0.325332816313385,-0.335036564097924,-1.07479510853691,-0.867010559236019,-0.420308907116179,0.245007877483276,-0.148877827500856,-1.04402118727374,-0.246386419780248,0.302874080294982,0.0534753038298106,0.777085754700921,0.429741255641248,-0.296399107711724,-0.957834360175342,0.286191236453018,-0.37746035395286,-0.486183957343475,0.0171340654067009,1.71340654067009,c(950273.462077491, 680469.351651392)
"51","090091415006",0,10.6389651943265,52.8748517502982,0,12.8333333333333,4435.93792503363,5715.97017568366,100,33.3333333333333,0.570895071750049,0.670242345682629,0.9288341785745,0.861304648310029,0.918992484692522,0.846866186161331,0.676470597402856,0.587520132753276,0.929544111103899,0.407737172997791,-0.363210087383768,-0.589141448058987,-0.700965921820646,-0.335036564097924,-0.477235044410867,-0.941422745858253,-0.380682489028961,0.245007877483276,0.140224426694994,-0.652868299063496,0.0552433700829165,0.400228695166062,0.356478406826764,0.604197448819304,-0.306399700631066,-0.0817709407936914,-0.549459948554709,0.381447010452914,-0.392470831357006,-0.569555386973258,9.33844433625233e-05,0.00933844433625233,c(950104.232028662, 679123.660863327)
"52","090091415007",0,13.2592363138721,94.5086786421675,0,12.6666666666667,5320.10824632943,6475.53925728754,100,50,0.430559559414018,0.630991742363375,0.942192436957711,0.942297400977121,0.884689905788634,0.852215790991567,0.576972454374738,0.520156534480682,0.943113123319364,0.360349090805314,-0.363210087383768,-0.105116637524428,-0.0920940894765547,-0.335036564097924,-0.562600767857443,-0.787306221468106,-0.334041278167634,0.245007877483276,0.718428935086695,-1.35225865364793,-0.117852186636615,0.502075478150181,0.750620710697283,0.371845945587606,-0.270401554896055,-0.488289401000591,-0.905626396508601,0.483299540070133,-0.396746790927447,-0.568745379256089,0.000258945753123079,0.0258945753123079,c(948356.247092653, 680114.470319788)
"53","090091416001",0,20.7047624409684,136.835490276257,0,13.1666666666667,5225.79294739903,2947.56148218514,100,16.6666666666667,0.746369263843449,0.745153402546977,0.867393697076446,0.792975804357295,0.868714115842618,0.963450373424854,0.797898814537942,0.698933073932513,0.868373384375994,0.760952060533667,-0.363210087383768,1.27024461655181,0.526912263791535,-0.335036564097924,-0.306503597517711,-0.803745979417308,-0.550676156163417,0.245007877483276,-0.437980081696707,0.221642759368798,0.385601886789381,-0.0682092707769009,0.0239636189044914,0.26363254216767,0.478109566257261,0.414346980135492,0.0396052518422351,-0.077716350654518,-0.360599261356626,-0.155345898661802,0.0847556215388103,8.47556215388103,c(951288.324657945, 677069.413916498)
"54","090091416002",0,11.2099131908517,84.3202679023956,0,16.1666666666667,7421.36211253694,10197.5116860318,100,77.7777777777778,0.596369560871957,0.835536097076382,0.968129974318081,0.965469102238302,0.76437010273824,0.962438233738419,0.690072320365848,0.742494852089568,0.969156065700362,0.451863422311835,-0.363210087383768,-0.483674119208264,-0.241093996016748,-0.335036564097924,1.23007942452068,-0.421044275187604,-0.105494191308146,0.245007877483276,1.68210311573953,-0.525911040111342,0.784190481724533,0.69982990562885,0.863383240910578,-0.443150710658908,0.471298754413633,-0.0261985320351304,0.269926140135191,0.678784629040497,-0.388489196115983,0.00872806150735234,0.118291474552841,11.8291474552841,c(948335.88018006, 676081.708773094)
"55","090091416003",0,19.7112105444851,166.838263701766,0,16.3333333333333,5867.14642120426,4859.59824961687,100,71.4285714285714,0.588943828123971,0.776935644554223,0.947909014775444,1,0.930445017691413,0.885738996945976,0.685108081353468,0.686714791327636,0.948917456257194,0.425733160044351,-0.363210087383768,1.08671255192524,0.96568633273407,-0.335036564097924,1.31544514796726,-0.691953979722557,-0.433267862165873,0.245007877483276,1.46183473159031,-0.56291867825804,0.525761894758998,0.545660131456947,1.03142404888824,0.681772177691988,-0.0448197985332105,-0.0464808683480939,-0.0249955478042795,0.52686837051048,-0.390847002970605,-0.568908256777686,0.000225654445849575,0.0225654445849575,c(948722.122998202, 677221.198834978)
"56","090091416004",0,19.5346422625743,113.25161935738,0,13.3333333333333,5707.48171669532,3821.45537337073,100,42.8571428571429,0.701701485053981,0.782164732649018,0.950034771126499,0.729047747279871,0.82524961587717,0.977849338561222,0.764367936952604,0.722323899190964,0.951122717070563,0.46496308232886,-0.363210087383768,1.05409629761445,0.182011115563269,-0.335036564097924,-0.221137874071135,-0.719784555725872,-0.497014849724842,0.245007877483276,0.470627002918823,-0.000968133099112463,0.548822226024277,0.561867442286862,-0.287135224741792,-0.0307780306490971,0.575001965202833,0.277350245216271,0.163277789542791,0.54342163089087,-0.387307177050687,-0.56975898492758,5.17700941807519e-05,0.00517700941807519,c(950221.716339698, 676773.662520588)
"57","090091418001",0,19.9064103878747,91.8051315513743,0,15,6229.45877974669,6344.9408953205,100,25,0.611660742812898,0.512016686609448,0.928215413153669,0.736480507098614,0.805125337981792,0.916332930744335,0.731025470089022,0.445481148144361,0.929337035450836,0.463632684866835,-0.363210087383768,1.12277048749848,-0.131631979550293,-0.335036564097924,0.63251936039464,-0.628800625558485,-0.342060648474001,0.245007877483276,-0.148877827500856,-0.449704348150991,-0.642533383100176,0.395511069130872,-0.250964518319246,-0.167091578197373,0.161050526926356,0.141123297894729,-1.30045190736337,0.379892646822628,-0.387427222545188,-0.569951714011354,1.2377284875104e-05,0.0012377284875104,c(953889.564998082, 680890.851102323)
"58","090091418002",0,13.1556407023477,63.1342170330047,0,12.8333333333333,5100.4664095679,5868.17281187264,100,40,0.708862296710777,0.640365628738029,0.94247898181432,0.793946366215228,0.83045419466083,0.916023481642497,0.792110147332203,0.594019515235154,0.943447617990381,0.362426028631149,-0.363210087383768,-0.124253148195509,-0.550928344093465,-0.335036564097924,-0.477235044410867,-0.825591194031703,-0.371336511921585,0.245007877483276,0.371506230051675,0.0347192173112903,-0.0765132531315983,0.50426016952154,0.0286867512112376,0.00447563664686942,0.158968206041162,0.390696286690268,-0.515096256118078,0.485810343940418,-0.396559383002021,-0.566107930370738,0.000798026409553674,0.0798026409553674,c(953191.36603527, 678377.987289851)
"59","090091418003",0,12.0631119846718,55.6180046179172,0,14.8333333333333,5171.22707664849,3860.35938460799,100,0,0.651627980407085,0.656136746855305,0.829264518222116,0.886888569893547,0.906000205860844,0.926663207191609,0.737072836333143,0.595846269400032,0.83020970883154,0.258024863789842,-0.363210087383768,-0.326068525860836,-0.66084881903197,-0.335036564097924,0.547153636948062,-0.813257158596079,-0.494625955501242,0.245007877483276,-1.01618459008841,-0.250519551605507,-0.00696246308653861,-0.358915895303659,0.480979741364906,0.516193117558844,0.230564221644546,0.165830955133846,-0.505437797263833,-0.364182810553733,-0.405979792930306,-0.328783847677079,0.0493058185399989,4.93058185399989,c(951741.731443779, 678810.47250258)
"60","090091418004",0,27.5392942014879,271.966867871917,0,15,5840.04515183853,4003.90997872634,100,0,0.5086571563225,0.533595574395503,0.809894869841798,0.858365723749496,0.918097823058579,0.948461268981525,0.659346872027827,0.454473434375539,0.810970011407336,0.220895264838132,-0.363210087383768,2.53274104900175,2.50313437994582,-0.335036564097924,0.63251936039464,-0.696677903768194,-0.485811255572429,0.245007877483276,-1.01618459008841,-0.963043514266625,-0.547370270209042,-0.506595055151942,0.342176454379844,0.598137380387922,0.377246047677603,-0.151733155771866,-1.25290767385934,-0.508600976047879,-0.409330100784913,-0.515009875499049,0.0112421996087206,1.12421996087206,c(952324.817462382, 681205.465013203)
"61","090091419001",0,16.3097060902047,110.640773195469,0,14.3333333333333,6521.93563545483,5524.25102443115,100,33.3333333333333,0.754245533831719,0.609643584106242,0.972068060030059,0.9241527326305,0.833897869434183,0.996874113824595,0.83091748669905,0.594440094612827,0.973198471147047,0.52273724757359,-0.363210087383768,0.458375836409665,0.143828925617094,-0.335036564097924,0.29105646660833,-0.577820044803144,-0.392454971053692,0.245007877483276,0.140224426694994,0.260895740800244,-0.211997779976892,0.729854879646771,0.662321682085437,0.0278016673943357,0.703022006727397,0.549251003029838,-0.51287255864838,0.709127974152534,-0.382094052075529,-0.181312357590406,0.0794482141413978,7.94482141413978,c(954417.59877477, 678343.957304355)
"62","090091419002",5.87695534800122,13.9929895328083,109.016793200493,14.2171091810763,14.3333333333333,21035.7072379257,22160.9747836949,100,50,0.951555129723992,0.605314908841973,0.934995463520835,0.866018616495329,0.897312040145501,0.99885626746557,0.968004584737833,0.693162950059605,0.814701954412758,17.4966133596624,1.37509281819968,0.0304245895362016,0.120079110885936,1.25844205446016,0.291056466608329,1.95202288397446,0.629120234797211,0.245007877483276,0.718428935086695,1.24422794187262,-0.231087281573395,0.447203909511471,0.379418413429126,0.457343071037786,0.716360161208218,1.10934624011592,0.00909731318148675,-0.480588042648326,1.14950639788928,-0.567438375196796,0.000526090496725238,0.0526090496725238,c(956696.447116578, 676676.523269639)
"63","090091419003",0,12.2207930999192,99.7994757667247,0,15.5,18760.9680582522,6777.21618034575,100,0,0.876005465885974,0.623431242801261,0.863591650308381,0.863780462535301,0.885260064154489,0.939888333368815,0.914966053698119,0.669636504974677,0.856720237996287,0.612849885519679,-0.363210087383768,-0.296941169014745,-0.0147190898600989,-0.335036564097924,0.888616530734372,1.5555213414305,-0.315516857780955,0.245007877483276,-1.01618459008841,0.867710941287015,-0.151194065999266,-0.0971970490466534,0.368526683870949,0.375707962894168,0.319557714547093,0.89264730168641,-0.115292276949573,-0.165187893750348,-0.373962936005497,-0.380953210579082,0.0386426756237586,3.86426756237586,c(955631.512812279, 677137.687758135)
"64","090091419004",0,14.4886356612894,71.9388867826407,0,13.8333333333333,12236.686233865,4054.26255423135,100,16.6666666666667,0.810605163672507,0.601125143848754,0.915632853653788,0.932244754427199,0.829278770522986,0.98332695678259,0.870315931748217,0.615173369048649,0.91671791093174,0.427132558904293,-0.363210087383768,0.121981917951844,-0.422164888897075,-0.335036564097924,0.0349592962685973,0.418297421221626,-0.482719364198202,0.245007877483276,-0.437980081696707,0.541775333160391,-0.249564187472815,0.299578413090939,0.701700614260157,-0.00348620103676666,0.611861528716588,0.710220793304289,-0.403251088008143,0.285170220944073,-0.390720731286434,-0.265480446201164,0.0622447002796475,6.22447002796475,c(955116.645953597, 678061.827689705)
"65","090091419005",0.386160667880691,14.9639153333477,97.2385772922381,0,14.5,20396.7952553282,5982.41897064779,100,0,0.802698214918561,0.514984745709278,0.878723344605174,0.639542422564074,0.948556579901423,0.898754118594179,0.864423777974248,0.538176378650864,0.879429011615996,1.26993157696656,-0.248990364542527,0.209777089796066,-0.0521708223337322,-0.335036564097924,0.376422190054907,1.84065645176394,-0.364321245883799,0.245007877483276,-1.01618459008841,0.502369457907221,-0.629444212518957,0.0181708635222742,-0.72270302223556,0.804452420397975,0.0427605481875239,0.686147285934214,-0.810351440072856,0.00527005860052184,-0.31467261200184,-0.297712064392941,0.0556567273376315,5.56567273376315,c(956128.008463239, 679426.332833288)
"66","090091420001",0,19.9414675788517,86.2880895131096,0,12.8333333333333,17947.3555927542,31351.0089074722,100,14.2857142857143,0.933086368321332,0.684523789260608,0.856135954417041,0.816756742026104,0.946264830720656,0.989809506305043,0.956275326010094,0.736800523534985,0.880902453293871,2.33525154428731,-0.363210087383768,1.12924636325574,-0.212315686663791,-0.335036564097924,-0.477235044410867,1.41370350117628,1.19343272430086,0.245007877483276,-0.520580725752664,1.15218514122204,0.118224680377226,-0.154041183937413,0.139690930945754,0.788929057892982,0.655483397966588,1.06142413773033,0.239818948316827,0.0163300944934759,-0.218545803338326,0.244484485622888,0.166478845529327,16.6478845529327,c(955195.834378615, 675940.791282341)
"67","090091420002",3.82802577847155,8.39223692666298,39.3577499744519,35.414891998607,14.1666666666667,12250.6532929858,16087.8268944743,100,50,0.964935646902061,0.76331694633043,0.950034049163276,0.884577079825497,0.849450069537231,0.930454530575554,0.97689340672359,0.793568628872909,0.965606137262572,13.1995819085128,0.769054484888091,-1.00416423557385,-0.898646104995169,3.6343268598982,0.205690743161753,0.420731968679053,0.256199616839669,0.245007877483276,0.718428935086695,1.31091245029045,0.465703298164479,0.56186193785435,0.469731129720113,0.133145848151946,0.256076500781955,1.14566320158606,0.539964649463352,0.652137944255519,0.761773197727267,-0.0873918935543522,0.0986450621584474,9.86450621584474,c(954202.719604252, 674745.810144955)
"68","090091420003",0,16.5929297732628,126.932874121698,0,17.6666666666667,5169.03618587488,7010.06931845039,100,60,0.924391322007552,0.754161714752732,0.965305916553256,0.872991344483108,0.936178738383382,0.884230932284802,0.932296791107763,0.740898287909622,0.966240584114743,0.405386101605221,-0.363210087383768,0.510693815457155,0.382091945959937,-0.335036564097924,1.99837093553988,-0.813639044826836,-0.301218550257527,0.245007877483276,1.06535164012172,1.10885162268996,0.425328634520506,0.678298565984285,0.413350425650786,0.720610033750053,-0.0549677502368454,0.963455303440045,0.261484747343181,0.656900267096359,-0.392682975123049,-0.331673113912668,0.0487152677439115,4.87152677439115,c(953493.613174126, 675508.253828173)
"69","090091421001",14.1030920987485,12.3232215440569,66.5246071429351,25.4720895250549,16,11033.7540956751,43149.3959078741,100,66.6666666666667,1,0.724692776103769,0.87419162589625,0.870889764899016,0.91189461712921,0.900187376733971,1,0.828954190216843,0.999527744044449,41.6004889357784,3.80824341554326,-0.27802026121354,-0.501345752419728,2.51992005972814,1.1447137010741,0.208618679750943,1.91791068060116,0.245007877483276,1.2966334434784,1.48566273222707,0.29537031770468,-0.0163801204946931,0.403123320239938,0.556119425219504,0.0524051176518906,1.24006955363927,0.727056046240045,0.906762334340232,3.32446669773395,0.529260482114522,0.224685558833631,22.4685558833631,c(955670.796715901, 674360.625962013)
