"","GEOID20","autom_netw_dens_raw","pedest_netw_dens_raw","street_no_autom_inters_dens_raw","autom_inters_dens_raw","NatWalkInd_raw","aadt_esri_point_raw","aadt_fhwa_segm_raw","barrier_factor_osm_raw","barrier_factor_faf5_raw","motorw_scale_pr_raw_raw","trunk_pr_raw_raw","prima_scale_pr_raw_raw","seconda_scale_pr_raw_raw","tertia_scale_pr_raw_raw","residential_pr_raw_raw","interstate_highw_scale_pr_raw_raw","freew_scales__rawpressw_scales_pr_raw_raw","other_princ_arter_pr_raw_raw","co2_emis_per_m2_raw","autom_netw_dens_scale","pedest_netw_dens_scale","street_no_autom_inters_dens_scale","autom_inters_dens_scale","NatWalkInd_scale","aadt_esri_point_scale","aadt_fhwa_segm_scale","barrier_factor_osm_scale","barrier_factor_faf5_scale","motorw_scale_pr_raw_scale","trunk_pr_raw_scale","prima_scale_pr_raw_scale","seconda_scale_pr_raw_scale","tertia_scale_pr_raw_scale","residential_pr_raw_scale","interstate_highw_scale_pr_raw_scale","freew_scales__rawpressw_scales_pr_raw_scale","other_princ_arter_pr_raw_scale","co2_emis_per_m2_scale","csi","csi_normal","csi_100","Shape"
"70","090091422001",8.41098033304725,11.7058741663686,106.206875248424,16.5476376346237,17.3333333333333,8112.39415977646,13554.2616582368,100,33.3333333333333,0.980914567156883,0.792889795186311,0.885165414936818,0.947461329733243,0.982966638591201,0.923396575487783,0.972448157086775,0.966942549772238,0.885478164195639,18.7535059360712,2.12461408108024,-0.39205863124732,0.0789856054376718,1.51965178517054,1.82763948864672,-0.300592983397262,0.100626472439481,0.245007877483276,0.140224426694994,1.39054662496847,0.596119860041377,0.0672868575548458,0.775750400823102,1.03753194731234,0.208582657048912,1.12750129441275,1.4566314421824,0.0506765688529761,1.26291934039414,0.0451523006658399,0.125736397131096,12.5736397131096,c(955491.903697523, 671938.682496621)
"71","090091422002",25.846307559295,11.4471436911733,72.5948066724122,56.7886362496053,13.1666666666667,14268.4743321595,13558.2870303679,100,50,0.963049747398788,0.866553408226196,0.973477825249435,0.82221380836727,0.84839869916148,0.957552732704853,0.97658130494786,1,0.974777098899936,87.4101571079985,7.28168575893338,-0.439852147079252,-0.412572421065729,6.02993373248438,-0.306503597517711,0.772451041247578,0.100873649733697,0.245007877483276,0.718428935086695,1.30151368941839,0.920977136893884,0.740603290722341,0.166247142819698,0.126024299421062,0.438423619936248,1.14438805082006,1.63141359349192,0.720977564041802,7.45800154398755,-0.215056713861949,0.0725510455059308,7.25510455059308,c(954217.094045466, 670750.105715414)
"72","090091423001",0,9.98186613704518,66.8341679416167,0,13.6666666666667,14468.1916032305,6293.7327672183,100,0,0.851771019732834,0.681105256287357,0.822108768280383,0.917991407396854,0.883662660115111,0.897999619116586,0.898796982882026,0.915036210001373,0.822126049000937,0.450406322598233,-0.363210087383768,-0.71052287471006,-0.496818595903352,-0.335036564097924,-0.0504064271779788,0.807263034974125,-0.345205074910613,0.245007877483276,-1.01618459008841,0.746933686791254,0.103148915468441,-0.413473165458001,0.632338271934326,0.364887807626603,0.0376834288463177,0.826585508258999,1.18219098566661,-0.424860860601743,-0.388620674310018,2.20195562849212,0.566575633945915,56.6575633945915,c(957666.260520047, 672345.064931187)
"73","090091423002",0,18.2684178252033,125.336695080741,0,15.6666666666667,5781.72978109505,2846.1211357675,100,0,0.785809547108448,0.581268986778495,0.75901726464223,0.992668119471241,0.963025366995229,0.994636136524227,0.852453798403149,0.85439786785707,0.761093361006098,0.381858658896512,-0.363210087383768,0.820195294462141,0.358748704899227,-0.335036564097924,0.97398225418095,-0.706842644702199,-0.556905083461406,0.245007877483276,-1.01618459008841,0.418201372641028,-0.33713004052305,-0.894498947026391,0.995744260411529,0.902458008858384,0.687962383527765,0.637241673066885,0.861582474762052,-0.882988067129563,-0.394805922268487,-0.155291501555878,0.0847667400206632,8.47667400206632,c(959800.300761215, 671558.372681805)
"74","090091423003",0,16.6046907281652,124.676431696916,0,13.5,11682.0411038239,4096.39901893589,100,0,0.784567993801843,0.596390697984478,0.756447343468175,0.902343967493857,0.90236368709386,0.996042794247658,0.850775801568483,0.861203159692079,0.757377502221869,0.494128721202438,-0.363210087383768,0.512866336432504,0.349092715854952,-0.335036564097924,-0.135772150624557,0.321619238689359,-0.480131981716697,0.245007877483276,-1.01618459008841,0.41201384111114,-0.270443141510019,-0.914092684218147,0.556191730300012,0.491560841239144,0.697427955534343,0.630385899997154,0.897563578537959,-0.910880268187704,-0.384675479651266,0.13863179907065,0.144843114096403,14.4843114096403,c(959449.63292809, 671955.492409075)
"75","090091423004",0,6.9222133317017,71.3650815382729,0,13.8333333333333,5382.53014570225,8543.26963947575,100,0,0.746306593435927,0.593207075411758,0.727575816634045,0.880683160287549,0.796468503079694,0.940088474767247,0.823942395917264,0.83449086154692,0.715876863313167,0.503353586039835,-0.363210087383768,-1.27571166695411,-0.430556475177487,-0.335036564097924,0.0349592962685973,-0.776425686411161,-0.207072644114798,0.245007877483276,-1.01618459008841,0.221330428741934,-0.284482949181956,-1.13421659884398,0.450781799474706,-0.225729402728488,0.320904490515973,0.52075295192939,0.756329668963429,-1.22239484172199,-0.383843094223063,-0.219563266123814,0.0716299299669498,7.16299299669499,c(959335.951631498, 672810.003010198)
"76","090091424001",8.16502318160256,10.5325499195923,46.3570633732865,31.3920328541168,14.8333333333333,30298.8986880971,7495.11586107781,100,33.3333333333333,0.976907195046027,0.529541008258006,0.959344119829832,0.818649146343872,0.871021178499473,0.952126043993437,0.98604801449241,0.63805560871172,0.922247992773017,23.3653178808562,2.05186416114921,-0.608798815881354,-0.796284994032026,3.18343772691268,0.547153636948063,3.56665621499228,-0.271434349425559,0.245007877483276,0.140224426694994,1.370575077105,-0.56525094779042,0.632844300939593,0.148900107978241,0.279259631835533,0.401906767329118,1.1830660810843,-0.282267556382557,0.326680451429562,1.67905606739401,-0.434221181318438,0.0277549830537186,2.77549830537186,c(958131.634744873, 677365.065533871)
"77","090091424002",0,14.877454224809,149.007824280332,0,13.3333333333333,20326.9717064167,4015.42812740583,100,0,0.880323493685775,0.55849498417548,0.88089879216884,0.871955380063437,0.92648918208917,0.957877343378127,0.917731797814678,0.741088755002927,0.852280629683301,0.624921207149466,-0.363210087383768,0.19380571898375,0.704925957517418,-0.335036564097924,-0.221137874071134,1.82848576200017,-0.48510398560278,0.245007877483276,-1.01618459008841,0.889230704486916,-0.437563621817001,0.0347570328831301,0.408309018985976,0.654976981001558,0.440607964891528,0.903947271769992,0.262491789570947,-0.198512746732055,-0.372873706797167,-0.525130109340193,0.00917367713133093,0.917367713133093,c(959219.866575794, 674948.873686294)
"78","090091424003",0,15.5204239783246,143.542642820288,0,15.3333333333333,6658.76155459119,9148.54764976256,100,0,0.81751611014386,0.602841224740029,0.808384541679224,0.870668372854165,0.867309717655843,0.970431637669585,0.86788650830068,0.811102298150828,0.761186267371487,0.613749121531851,-0.363210087383768,0.312577135728906,0.625000682852843,-0.335036564097924,0.803250807287795,-0.553970414708256,-0.169905650366316,0.245007877483276,-1.01618459008841,0.576217429980045,-0.241996253425153,-0.518110183860776,0.402045940255399,0.254119728838168,0.525087347919945,0.700294924850601,0.632669090236303,-0.882290687822789,-0.373881795417939,0.392286869839515,0.196688874147531,19.6688874147531,c(958818.869972027, 673756.51103585)
"79","090091424004",0,14.5240347183562,96.271509921454,0,16.1666666666667,20018.6211808648,6804.11332966131,100,16.6666666666667,0.889027346991732,0.644694735296162,0.877436160529384,0.685470202817491,0.977266632375244,0.886194192305909,0.92436807070876,0.811263305342906,0.85773507181512,0.30248877735976,-0.363210087383768,0.128520944299941,-0.0663136510383514,-0.335036564097924,1.23007942452068,1.774738299382,-0.313865242880903,0.245007877483276,-0.437980081696707,0.932608114442339,-0.0574218495248,0.00835704247863169,-0.499200541771092,0.998922459191387,-0.0417567332368447,0.931061018381852,0.633520371360947,-0.157570287549702,-0.401967689296394,0.154971370466776,0.148182836402659,14.8182836402659,c(957595.517717097, 674369.245682012)
"80","090091425001",2.08639328188714,11.4827187361417,57.675707906008,6.91914758739648,13,16912.1964438894,14077.6084627896,100,0,0.875357378944067,0.430356943634084,0.98192970132818,0.442172170538923,0.649205371062288,0.807962147033463,0.915321454229383,0.538739446413403,0.881906559309669,6.47889671225644,0.25390937147475,-0.433280611686534,-0.630756039554977,0.440473674920252,-0.391869320964289,1.23326866145005,0.132762494370766,0.245007877483276,-1.01618459008841,0.864481069185812,-1.00265367365786,0.805042558485151,-1.6831835996577,-1.22322904235395,-0.568189742073059,0.894099357698001,-0.807374374564428,0.0238671750184969,0.155346922274069,0.204479793709378,0.158302097272017,15.8302097272017,c(959553.227810016, 678708.479157079)
"81","090091425002",3.93903533128152,14.0081411256949,111.140186192053,0,12.1666666666667,13989.6612490296,94956.5585288139,100,0,0.945895682687017,0.416766608773198,0.930651745591657,0.487092148245046,0.702367830232107,0.914361042380464,0.963992081311731,0.586857781361222,0.931469595045115,11.7733857006484,0.801889212526906,0.0332234399381695,0.151132566166786,-0.335036564097924,-0.818697938197176,0.723852143171568,5.09912073042048,0.245007877483276,-1.01618459008841,1.21602294511838,-1.06258718753575,0.414086291586573,-1.46458547921011,-0.863128498945505,0.147781448751721,1.09295239933948,-0.552961948873197,0.395900192971729,0.6330835136929,-0.477844752464284,0.0188385549478451,1.88385549478451,c(961452.540544904, 676675.413508277)
"82","090091425003",0.956628185829311,24.1276234809587,158.145232262717,0,14.1666666666667,5749.20626118056,9771.90159897819,100,0,0.830832750761433,0.420411269322218,0.815664271316245,0.539348615578656,0.653365050693126,0.937747692870866,0.883556172406854,0.623195742762106,0.816314213646643,1.70594484364088,-0.0802558267978555,1.90252638846813,0.838555526462877,-0.335036564097924,0.205690743161752,-0.712511701590253,-0.131628706648155,0.245007877483276,-1.01618459008841,0.642583596664188,-1.04651419773595,-0.462607660758169,-1.21028514061485,-1.19505309039724,0.3051530826057,0.764316297818347,-0.360834999453636,-0.46848600612847,-0.275329912018693,-0.568503690415246,0.00030834567882305,0.030834567882305,c(962084.008951562, 675271.180867925)
"83","090091425004",0,14.1577290510685,110.368249356492,0,12.6666666666667,12079.9772816116,4313.155303098,100,0,0.809361268877323,0.511260223665037,0.807091228916028,0.825188706578236,0.767947405958086,0.875292166116731,0.868637994749489,0.727015511496334,0.782690890349026,0.362755295586202,-0.363210087383768,0.0608557970241027,0.139843414277326,-0.335036564097924,-0.562600767857443,0.390982051682057,-0.466822098784423,0.245007877483276,-1.01618459008841,0.535576132349503,-0.645869392318572,-0.527970731586768,0.180724157071455,-0.418919536000706,-0.115117801954825,0.703365264705587,0.188083395728176,-0.720871402914887,-0.396529672321138,0.301297389586169,0.178091103773405,17.8091103773405,c(960580.087483298, 674212.347957469)
"84","090091425005",0,22.6473848146591,154.620157112578,0,12.6666666666667,13289.4607229187,8468.88221192588,100,0,0.893535438854734,0.497382447857565,0.888510933945594,0.824099497971438,0.893284252812301,0.995029278557958,0.927411513790206,0.684791033699626,0.867601296559651,0.387073473734661,-0.363210087383768,1.62909199663854,0.787003240111928,-0.335036564097924,-0.562600767857444,0.60180272705657,-0.211640391509754,0.245007877483276,-1.01618459008841,0.955075100268522,-0.707070523671495,0.0927939512703189,0.175423643438544,0.430060503036452,0.69060788439632,0.943495580048468,-0.0351668857176713,-0.0835118423183537,-0.394335374899115,-0.443180331077499,0.0259237800453875,2.59237800453875,c(960368.022018651, 675355.219885353)
"85","090091426011",0,7.53461106556383,24.7212442825143,0,12.5,5652.67191431051,6869.96729766013,100,0,0.763796267356389,0.0431582981447004,0.832289872031239,0.838661657608611,0.83805451131338,0.951096320523495,0.834183160193792,0.18403834437048,0.838908773944997,2.62553868905754,-0.363210087383768,-1.16258761086185,-1.11269695511064,-0.335036564097924,-0.647966491304021,-0.72933825374378,-0.30982149112497,0.245007877483276,-1.01618459008841,0.308493749281278,-2.71020360752487,-0.335849823065144,0.246288788278319,0.0559570428759684,0.39497763205389,0.562593529033018,-2.68275863014918,-0.298885368629359,-0.192352380067583,-0.56966661004729,7.06510330232156e-05,0.00706510330232156,c(967872.990230894, 680288.470688763)
"86","090091426012",0,18.2498093407985,115.896648893524,0,12.3333333333333,7371.08375557791,8265.6078360347,100,0,0.876763124435856,0.0546186261989007,0.95984812753144,0.766974708344527,0.869706163317418,0.979872919255709,0.915756507208675,0.17493583682701,0.967101687543409,3.63140436835572,-0.363210087383768,0.816757876070145,0.220693218567129,-0.335036564097924,-0.733332214750598,-0.429808113375722,-0.22412242014713,0.245007877483276,-1.01618459008841,0.871486885615254,-2.65966344515857,0.636686984733794,-0.102567849012821,0.270352262066655,0.58861888739772,0.895876848833691,-2.73088562844449,0.663363933064,-0.101590298569885,0.502480649499578,0.219211902140093,21.9211902140093,c(966763.462823127, 681596.589188419)
"87","090091426013",0,9.11752901369736,49.0149539747929,0,8.66666666666667,10021.1964012143,11988.9421429537,100,33.3333333333333,0.899029435504968,0.131776746394955,0.915668452492584,0.772929070673225,0.685238118218955,0.98216045922848,0.926549899847069,0.272937894826931,0.917039860520766,0.146653571672677,-0.363210087383768,-0.870185975694425,-0.757414805016915,-0.335036564097924,-2.6113781305753,0.0321234176321038,0.00450829261111299,0.245007877483276,0.140224426694994,0.982455541621762,-2.31939535648395,0.299849827754833,-0.0735916010272844,-0.979158093902023,0.604012023886803,0.939975293510479,-2.2127267743293,0.287586858170925,-0.416029136992522,-0.423345971338157,0.02997781867626,2.997781867626,c(966040.455620115, 679942.140091846)
"88","090091426014",3.92624098386865,2.32427356498644,15.6083643692935,2.22897027765704,14,10121.9955583856,43521.2447308334,100,100,0.988503286512962,0.264241330145112,1,0.352517863422894,0.553921628614384,0.593167131184422,0.993706876025063,0.41246639425763,0.998973235558299,10.3149573126402,0.798104863324663,-2.12505771661773,-1.24596781452755,-0.0852096524796605,0.120325019715175,0.0496933534131763,1.94074399462121,0.245007877483276,2.4530424602618,1.42836653977792,-1.73522520543288,0.942815143390388,-2.11947640358143,-1.86864176345999,-2.01357169626644,1.21435780676316,-1.47500831354473,0.902600049635071,0.501485429639252,-0.568757055769884,0.000256559135222542,0.0256559135222542,c(963675.98961331, 678790.248298174)
"89","090091426031",0,2.01705070147858,11.4919004188044,0,9.5,9717.0678649281,16440.9500752473,100,0,0.732140778434829,0.179503365398795,0.910000958664115,0.624457848440084,0.934102744883181,0.718990745710483,0.796610275666502,0.374004374178012,0.917874754954208,0.131735486973902,-0.363210087383768,-2.18180890056661,-1.30616883699955,-0.335036564097924,-2.18454951334241,-0.0208881253380298,0.277883085971506,0.245007877483276,-1.01618459008841,0.15073223009873,-2.10892048506311,0.256639403352702,-0.796110439595147,0.706548111122536,-1.16688919235226,0.409082411149652,-1.67836563744323,0.293853792613838,-0.417375237617175,-0.18429630182556,0.0788383116610225,7.88383116610225,c(966830.126009443, 676165.862305191)
"90","090091426032",0,13.3883490983513,47.3172136185361,0,11.3333333333333,6109.4039644103,8989.95305330016,100,0,0.706842843397778,0.273192370725501,0.785447498619128,0.813108759834833,0.910398537333699,0.958012381181947,0.786582907123373,0.487261349104249,0.791319673701278,0.312063905020207,-0.363210087383768,-0.0812665135510007,-0.782243324486031,-0.335036564097924,-1.24552655543006,-0.64972694533003,-0.179644124712126,0.245007877483276,-1.01618459008841,0.024654864068587,-1.69575102614756,-0.692988074362947,0.121938427690852,0.545985598535062,0.44151665080309,0.36811370262885,-1.07955061716704,-0.656101514142579,-0.40110369867125,-0.132790628128766,0.0893658000004491,8.93658000004491,c(965326.111888493, 674815.756595295)
"91","090091426041",0,10.97240367653,45.988339044293,0,12.5,5365.30907762717,3064.50450473234,100,0,0.60734241272731,0.375590897162482,0.610366479075211,0.467997583751358,0.620576669724378,0.78184523319636,0.72737010666483,0.632838389997219,0.610734479145725,0.242668939950496,-0.363210087383768,-0.5275476316903,-0.801677384657255,-0.335036564097924,-0.647966491304021,-0.779427428376586,-0.543495289662285,0.245007877483276,-1.01618459008841,-0.471225617853133,-1.24417249124708,-2.02785060588414,-1.55750707272454,-1.41714804214907,-0.74393365219201,0.126188620065826,-0.309852161501528,-2.01162088318977,-0.407365401008665,-0.216636749933802,0.0722280944574651,7.22280944574651,c(963895.745926794, 670904.204528693)
"92","090091426042",0,14.7029952785432,67.7349727559151,0,11.8333333333333,6087.31310342494,3776.86918630273,100,0,0.651094851005679,0.465479894829004,0.649960305155447,0.963409653485189,0.770555152016254,0.920198135925281,0.757524452844898,0.729232083173941,0.650174451143431,0.308821422902084,-0.363210087383768,0.161579107858478,-0.483644820663072,-0.335036564097924,-0.989429385090331,-0.653577523249066,-0.49975265699334,0.245007877483276,-1.01618459008841,-0.253176509597693,-0.847761104459184,-1.72597713580867,0.85336116054505,-0.401255741148442,0.187059965719483,0.249389898045481,0.199802907174905,-1.71557421065304,-0.40139627692729,1.10899473790921,0.343180186314343,34.3180186314343,c(962091.532237113, 671565.662315717)
"93","090091427001",2.69293541447226,11.7680514766053,68.9881673572295,0,12.1666666666667,12379.2155998734,14177.9167088532,100,0,0.891017241105881,0.451609854066065,0.900305860736898,0.734230507877439,0.751333862937381,0.972712204338734,0.926114023206756,0.703978452204601,0.899910239141417,16.7231811123512,0.433314163411802,-0.380573040850837,-0.465317538494949,-0.335036564097924,-0.818697938197175,0.443141198470955,0.138921905238178,0.245007877483276,-1.01618459008841,0.942525153450593,-0.908928124187661,0.182721493826114,-0.261913891535212,-0.531452815369619,0.540433560195372,0.938194437152084,0.0662812980130702,0.159007471464844,1.07971743688965,-0.112623817883398,0.0934877897631954,9.34877897631954,c(961900.670367177, 667453.255864816)
"94","090091427002",1.88948002965758,18.5898150058011,79.6275493560333,0,13.5,15792.6287550587,11013.7885827802,0,0,0.887425302464417,0.415558351729383,0.895626888943497,0.804390088936168,0.568731846635947,0.916035118810807,0.923138655790942,0.611939529553597,0.895744401384125,21.4258509073243,0.195665798360835,0.879564803321275,-0.309722425188527,-0.335036564097924,-0.135772150624557,1.0381208750267,-0.0553708466584626,-4.04262997847406,-1.01618459008841,0.924624002143406,-1.06791561329161,0.147047814581351,0.0795099767303885,-1.76832346289893,0.159046513971198,0.926038011478042,-0.420349122491763,0.127737611373514,1.50405252255031,-0.498431867619069,0.0146306570760438,1.46306570760438,c(961319.424330353, 664456.315364901)
"95","090091427003",4.33806591619061,15.4738299358931,80.2633020849305,6.27907338726378,13.8333333333333,12369.5598915389,7794.98775832659,0,0,0.897557507166691,0.592719301779387,0.839178510777918,0.421198970503299,0.871965360704323,0.897714287297806,0.925781126980271,0.764314362099192,0.840174090486724,23.6977896041763,0.919915636770549,0.303970136097569,-0.300424890999159,0.368733032064409,0.0349592962685982,0.441458146944347,-0.253020766343118,-4.04262997847406,-1.01618459008841,0.975119889616831,-0.286634035822883,-0.283329077069486,-1.78524736597462,0.285655132163251,0.0357633961109588,0.936834326729105,0.385290781803742,-0.28938757405928,1.70905592350671,0.704806095300905,0.260566157284519,26.0566157284519,c(958019.953889341, 665803.657549006)
"96","090091427004",2.72550429814116,18.9375182928882,113.209206340308,12.6916150605726,15.5,19557.3991158853,7071.5671443163,100,0,0.890560918231743,0.573539336715636,0.921441079389504,0.754411656037115,0.935259987213201,0.995093207288033,0.925374996024137,0.847528978411225,0.922032939173322,3.587601229946,0.442947482326249,0.943793659793103,0.18139084850285,1.08746198862551,0.888616530734372,1.6943443527468,-0.297442286671773,0.245007877483276,-1.01618459008841,0.940250976291618,-0.371217875300903,0.343861813595579,-0.163704558373002,0.714386792748683,0.691038068646357,0.935175001982881,0.825265116158159,0.325066203259952,-0.105542778607748,-0.504872665078697,0.0133141920094571,1.33141920094571,c(959767.891833729, 668763.775767552)
"97","090091428001",0,16.9958806570996,64.7357096933007,0,11,13124.786860507,4173.10912311535,100,0,0.674894226073648,0.335565405111576,0.680439908264127,0.698663776664427,0.854195677505716,0.983342194563748,0.774619197882078,0.475743861137489,0.680284657222072,1.42315702167389,-0.363210087383768,0.585128183621948,-0.527507394270799,-0.335036564097924,-1.41625800232322,0.573099022892873,-0.475421610756529,0.245007877483276,-1.01618459008841,-0.134567519680597,-1.42068531509267,-1.49359283583485,-0.434995468834607,0.165290636691472,0.611964065611222,0.319233708378508,-1.1404461584336,-1.48955918408316,-0.300846650358779,0.0255941366129867,0.12173881144337,12.173881144337,c(961090.581673766, 661570.878127789)
"98","090091428002",0,9.42935707244242,46.4724573645415,0,10.5,5033.13698018453,5807.1730958542,0,0,0.609539190084472,0.428618378997104,0.598413010985966,0.514294798494046,0.710076213934701,0.431397265255408,0.722627958712219,0.505840064544762,0.566226934949487,0.654470753138377,-0.363210087383768,-0.812584105442307,-0.79459742034154,-0.335036564097924,-1.67235517266295,-0.837327142859446,-0.375082189156485,-4.04262997847406,-1.01618459008841,-0.46027753444079,-1.01032076125097,-2.1189869078981,-1.33220678003692,-0.810915091148889,-3.10214092596593,0.106813678734267,-0.981320783018085,-2.3457060687179,-0.370207368381946,2.02838310085587,0.531098323786023,53.1098323786022,c(957912.096116666, 661228.837193456)
"99","090091428004",0,11.9245491807927,63.3329324020711,0,11.6666666666667,4899.67605654573,2007.22467192966,0,0,0,0,0,0.601618847093766,0,0.993559723870582,0.302408346310945,0,0,0.353639636490927,-0.363210087383768,-0.351664287457573,-0.548022241053919,-0.335036564097924,-1.07479510853691,-0.860590232784209,-0.608417378798734,-4.04262997847406,-1.01618459008841,-3.49803913298405,-2.90053213785754,-6.68144095814753,-0.907253922342799,-5.62067811739473,0.680719071020282,-1.61007293425338,-3.65581062087718,-6.59595249389833,-0.397352203808929,-0.568233111970665,0.000363650487318408,0.0363650487318408,c(959757.859348058, 652579.700249528)
"100","090091428005",0,19.0831399958423,84.32072952198,0,11.5,5320.15636316944,1479.57420675025,100,0,0.495534006881202,0.274184963800621,0.501814102551544,0.806153755564996,0.927019524288147,0.944095958968785,0.649234168987722,0.367228278662923,0.501508013540022,0.358474749683679,-0.363210087383768,0.970693363665858,-0.241087245084078,-0.335036564097924,-1.16016083198349,-0.787297834396104,-0.640817666282189,0.245007877483276,-1.01618459008841,-1.02844537861466,-1.69137368066993,-2.85548172493115,0.0880926659890565,0.658569300036953,0.347871342254695,-0.193050514501177,-1.71419237372949,-2.83150310058578,-0.396915917984009,0.321367621239583,0.182193353380793,18.2193353380793,c(960386.673258167, 659276.769645141)
"101","090093614011",0,33.1062911493992,598.147597470653,0,16.3333333333333,4313.75893570796,4952.07828862725,100,33.3333333333333,0.8207364693394,0.934925245957876,0.983010657656357,0.947937411216053,0.89879542487608,0.832915222526546,0.821468131863766,0.92926813109932,0.98450844630246,0.457116448967217,-0.363210087383768,3.56109442162015,7.2733482500741,-0.335036564097924,1.31544514796726,-0.962719322699665,-0.427589141027252,0.245007877483276,0.140224426694994,0.592266740109507,1.22249763123739,0.813284046365747,0.778067198885714,0.467390906595186,-0.400277442633696,0.510643878708906,1.25743834351266,0.794023584915843,-0.388015200787166,-0.569509257408284,0.000102813083403694,0.0102813083403694,c(950805.130898451, 673042.403617472)
"102","090093614012",0,0,30.1539632150107,0,13.8333333333333,8744.86021114487,7940.7381104605,100,36.3636363636364,0.774418307825893,0.986635309968914,0.888786281290107,0.990974094453875,0.967850972963054,0.396983371933808,0.738260508856261,0.934491282987965,0.968865145734939,0.37200934617732,-0.363210087383768,-2.55440491795549,-1.03324642706692,-0.335036564097924,0.0349592962685973,-0.190350118098634,-0.244070990645777,0.245007877483276,0.245352519129849,0.361430832181492,1.45053953533731,0.0948932699417666,0.987500474379171,0.935144670807901,-3.33371622664952,0.170683415598271,1.28505431865364,0.676600908226926,-0.395694653380517,-0.253763748042823,0.0646395316522968,6.46395316522968,c(949210.064108085, 672784.278705774)
"103","090093614013",0,4.21875013288824,108.638877711012,0,17.5,5938.73523934794,4412.09621923422,100,14.2857142857143,0.735693417735221,0.922210713758024,0.961974514365871,0.994347748984753,0.947421842559765,0.858980624274432,0.782182698054278,0.886708842583111,0.963051553376888,0.468670708346289,-0.363210087383768,-1.77510398282247,0.114552304590916,-0.335036564097924,1.9130052120933,-0.679475592276423,-0.460746648579712,0.245007877483276,-0.520580725752664,0.168437525206516,1.16642641593248,0.652899102530437,1.00391799231104,0.796766178268889,-0.224880163668557,0.35013581720388,1.03241784272345,0.632962574173701,-0.386972627555976,-0.256605650634946,0.0640586617353923,6.40586617353923,c(949840.566091734, 673889.056770582)
"104","090093614021",0,20.1957205744761,198.837197523055,0,16.8333333333333,4731.36943557253,4974.87901868032,100,60,0.847699586982896,0.786715217025625,0.918451306460308,0.967616345028279,0.967424926500869,0.878622904843999,0.866835843812335,0.759665135610927,0.919374085545854,0.311062211249136,-0.363210087383768,1.17621278482829,1.43365315018343,-0.335036564097924,1.57154231830699,-0.889927149927304,-0.426189066058492,0.245007877483276,1.06535164012172,0.726642879801304,0.568889908044489,0.321067019097942,0.873832561279891,0.932258808021533,-0.0927048533512648,0.696002236595349,0.360709278936901,0.305108157417022,-0.401194084309767,0.152920930907947,0.147763737359836,14.7763737359836,c(951917.596081419, 675781.453700432)
"105","090093614022",0,16.9268807070846,223.425582210838,0,17.5,4496.0568862335,6783.0228656936,100,100,0.850853507735983,0.876308405015396,0.999500122735725,0.879708931825662,0.862291065325822,0.949850790963475,0.872936085273473,0.864685095076809,1,0.328253398181333,-0.363210087383768,0.572382293517771,1.79324476010472,-0.335036564097924,1.9130052120933,-0.930943627608172,-0.315160299250238,0.245007877483276,2.4530424602618,0.742361080541192,0.963996771172868,0.939003951108215,0.446040824043942,0.220125450555336,0.386596311182213,0.720925925522601,0.915973351616972,0.9103072101894,-0.39964287529499,-0.570012269803531,0,0,c(951586.619910036, 673912.661088173)
